NAME,B01001_001E,B01001_001M,B05012_003E,B05012_003M,B05002_021E,B05002_021M,B16003_001E,B16003_001M,B19013_001E,B19013_001M,B05002_022E,B05002_022M,B05002_023E,B05002_023M,B05002_024E,B05002_024M,B05002_025E,B05002_025M,B05002_026E,B05002_026M,B05002_027E,B05002_027M,state,county,tract,GEOID,foreign_born_rate_e,foreign_born_rate_m,non_cit_foreign_born_rate_e,non_cit_foreign_born_rate_m,europe_origin_rate_e,europe_origin_rate_m,asia_origin_rate_e,asia_origin_rate_m,africa_origin_rate_e,africa_origin_rate_m,oceania_origin_rate_e,oceania_origin_rate_m,latam_origin_rate_e,latam_origin_rate_m,noram_origin_rate_e,noram_origin_rate_m,limited_english_rate_e,limited_english_rate_m,foreign_born_rate_cv,non_cit_foreign_born_rate_cv,europe_origin_rate_cv,asia_origin_rate_cv,africa_origin_rate_cv,oceania_origin_rate_cv,latam_origin_rate_cv,noram_origin_rate_cv,limited_english_rate_cv
"Census Tract 1759, Passaic County, New Jersey",4591.0,517.0,1245.0,272.0,853.0,255.0,591.0,225.0,22679.0,7236.0,48.0,68.0,15.0,26.0,0.0,12.0,0.0,12.0,790.0,238.0,0.0,12.0,34,31,175900,34031175900,0.2711827488564582,0.0666537311798311,0.1857983010237421,0.0593535960170285,0.0104552385101285,0.0148583095579557,0.0032672620344151,0.0056751935470243,0.0,0.0026138096275321,0.0,0.0026138096275321,0.1720758004791984,0.0553438351609795,0.0,0.0026138096275321,0.1287301241559573,0.0511079646648245,14.941579318934323,19.419560450986744,86.39120970184243,105.59194964291316,inf,inf,19.551656128972112,inf,24.13473282378633
"Census Tract 1801, Passaic County, New Jersey",7749.0,657.0,2315.0,386.0,627.0,224.0,800.0,402.0,77098.0,19665.0,82.0,78.0,57.0,48.0,0.0,17.0,0.0,17.0,488.0,208.0,0.0,17.0,34,31,180100,34031180100,0.2987482255774938,0.055882929795484,0.0809136662795199,0.029709854876295,0.0105820105820105,0.0101057208186732,0.0073557878435927,0.0062256643432992,0.0,0.0021938314621241,0.0,0.0021938314621241,0.0629758678539166,0.0273680770066822,0.0,0.0021938314621241,0.1032391276293715,0.0526109237032446,11.37124273399216,22.3209537806228,58.05414087322943,51.45061909691876,inf,inf,26.41826059155669,inf,30.978879010367987
"Census Tract 1806, Passaic County, New Jersey",4798.0,617.0,1699.0,455.0,1027.0,392.0,841.0,356.0,58906.0,12121.0,0.0,12.0,64.0,64.0,0.0,12.0,0.0,12.0,963.0,387.0,0.0,12.0,34,31,180600,34031180600,0.354105877448937,0.1051974822456636,0.2140475197999166,0.0862128679761552,0.0,0.0025010421008753,0.0133388912046686,0.0134487298466898,0.0,0.0025010421008753,0.0,0.0025010421008753,0.200708628595248,0.0846875208241115,0.0,0.0025010421008753,0.1752813672363485,0.0775457841626515,18.05952436941073,24.48476783677148,inf,61.29084897836052,inf,inf,25.650006149355157,inf,26.894070412080133
"Census Tract 1815, Passaic County, New Jersey",3078.0,370.0,737.0,194.0,496.0,174.0,326.0,163.0,21818.0,4077.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,496.0,174.0,0.0,12.0,34,31,181500,34031181500,0.2394411955815464,0.0692890091139607,0.1611435997400909,0.0597569296222032,0.0,0.0038986354775828,0.0,0.0038986354775828,0.0,0.0038986354775828,0.0,0.0038986354775828,0.1611435997400909,0.0597569296222032,0.0,0.0038986354775828,0.1059129304743339,0.0544654035404624,17.591366465773202,22.542875450674288,inf,inf,inf,inf,22.542875450674288,inf,31.261213958928053
"Census Tract 2036, Passaic County, New Jersey",5865.0,21.0,2019.0,253.0,778.0,255.0,245.0,156.0,48497.0,6051.0,55.0,54.0,146.0,106.0,15.0,23.0,0.0,17.0,562.0,225.0,0.0,17.0,34,31,203600,34031203600,0.3442455242966752,0.0431548611997207,0.1326513213981244,0.0434808551122544,0.0093776641091219,0.009207222351155,0.0248934356351236,0.0180735360699079,0.0025575447570332,0.0039215793194432,0.0,0.0028985507246376,0.0958226768968456,0.0383647055696117,0.0,0.0028985507246376,0.041773231031543,0.0265988860144735,7.620711476124602,19.92602145891753,59.68539274885287,44.13594081276173,93.2120069241517,inf,24.33871628311533,inf,38.70788821410272
"Census Tract 2462.03, Passaic County, New Jersey",3739.0,332.0,577.0,167.0,165.0,83.0,44.0,32.0,127548.0,21938.0,88.0,68.0,43.0,40.0,11.0,16.0,0.0,12.0,23.0,30.0,0.0,12.0,34,31,246203,34031246203,0.1543193367210484,0.0467190034653847,0.0441294463760363,0.022541631521968,0.023535704733886,0.0183063576361523,0.0115004011767852,0.0107466738596244,0.0029419630917357,0.0042871850575226,0.0,0.0032094142818935,0.0061513773736293,0.008042105704988,0.0,0.0032094142818935,0.011767852366943,0.0086219895680903,18.403792170705152,31.052099202593205,47.28341475654448,56.80612647364912,88.58681917699568,inf,79.47517703436024,inf,44.539401761660265
"Census Tract 2568.02, Passaic County, New Jersey",3624.0,286.0,178.0,69.0,41.0,35.0,0.0,12.0,115357.0,15049.0,33.0,31.0,8.0,18.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,34,31,256802,34031256802,0.0491169977924944,0.0194303031345085,0.0113134657836644,0.0096990190974732,0.0091059602649006,0.0085842166814519,0.0022075055187637,0.0049699417156011,0.0,0.0033112582781456,0.0,0.0033112582781456,0.0,0.0033112582781456,0.0,0.0033112582781456,0.0,0.0033112582781456,24.0481604314945,52.115420282071234,57.307177403668966,136.8622247518117,inf,inf,inf,inf,inf
"Census Tract 1242, Passaic County, New Jersey",7738.0,572.0,2650.0,582.0,811.0,409.0,217.0,180.0,95054.0,7157.0,191.0,145.0,423.0,377.0,22.0,33.0,0.0,17.0,155.0,121.0,20.0,32.0,34,31,124200,34031124200,0.3424657534246575,0.0793593028287553,0.1048074437839235,0.0534208162902414,0.0246833807185319,0.0188273156579696,0.0546652881881623,0.0488878897606445,0.0028431119152235,0.0042698432721958,0.0,0.0021969501163091,0.0200310157663478,0.0157070648758119,0.0025846471956577,0.0041398466885302,0.028043422072887,0.0233540103753372,14.08687928632009,30.98507051251137,46.36794619945227,54.36554513180101,91.2960686384397,inf,47.66791568155037,97.36818746457968,50.62494426186317
"Census Tract 1243.22, Passaic County, New Jersey",4387.0,282.0,1455.0,254.0,356.0,164.0,57.0,49.0,89539.0,15751.0,30.0,28.0,232.0,125.0,65.0,99.0,0.0,12.0,19.0,23.0,10.0,15.0,34,31,124322,34031124322,0.3316617278322316,0.0616987682978777,0.0811488488716662,0.0377453561505032,0.0068383861408707,0.0063976131713385,0.0528835194894005,0.0286953419620158,0.0148165033052199,0.0225867635078365,0.0,0.0027353544563483,0.0043309778892181,0.0052501492105778,0.0022794620469569,0.0034223312284323,0.0129929336676544,0.0112005466886657,11.30876639709166,28.27582347465212,56.87199388584041,32.985657998994725,92.67068647077754,inf,73.69190397314064,91.26910090658248,52.40420020602203
"Census Tract 1243.23, Passaic County, New Jersey",3241.0,269.0,1239.0,278.0,591.0,239.0,333.0,195.0,64277.0,15709.0,20.0,26.0,513.0,232.0,22.0,38.0,0.0,12.0,36.0,36.0,0.0,12.0,34,31,124323,34031124323,0.3822894168466522,0.0914565095754027,0.1823511261956186,0.0752798056222899,0.0061709348966368,0.008038548976972,0.1582844800987349,0.0727784079600311,0.0067880283863005,0.0117383047758914,0.0,0.0037025609379821,0.0111076828139463,0.0111458767089476,0.0,0.0037025609379821,0.1027460660290034,0.060767963981766,14.543081734896528,25.095978689649893,79.18825907102226,27.95106207581137,105.12253600072968,inf,60.99930161043464,inf,35.953699218654
"Census Tract 1755, Passaic County, New Jersey",7396.0,758.0,3349.0,456.0,2092.0,403.0,1531.0,457.0,41589.0,5189.0,12.0,15.0,29.0,46.0,0.0,17.0,0.0,17.0,2051.0,398.0,0.0,17.0,34,31,175500,34031175500,0.4528123309897242,0.0771687261752539,0.2828555976203353,0.0617204880030797,0.0016224986479177,0.0020349288233778,0.0039210383991346,0.0062325470556289,0.0,0.0022985397512168,0.0,0.0022985397512168,0.2773120605732828,0.0608570847344804,0.0,0.0022985397512168,0.2070037858301784,0.0653308148378591,10.35993866140105,13.264737842549064,76.24282460842254,96.62701608517293,inf,inf,13.340634450574704,inf,19.18553368344216
"Census Tract 52, Hudson County, New Jersey",4570.0,694.0,722.0,250.0,321.0,190.0,395.0,369.0,42817.0,11654.0,25.0,38.0,31.0,27.0,51.0,56.0,0.0,12.0,214.0,167.0,0.0,12.0,34,17,5200,34017005200,0.1579868708971553,0.0597344373609268,0.0702407002188183,0.0429220352704964,0.0054704595185995,0.0083564943429482,0.0067833698030634,0.0059972288173012,0.0111597374179431,0.0123704648075202,0.0,0.0026258205689277,0.0468271334792122,0.0372281531705836,0.0,0.0026258205689277,0.086433260393873,0.0818038877565515,22.984649086835432,37.14715624353392,92.86122589002714,53.74514304356661,67.38545106426793,inf,48.329023091659,inf,57.53434143317927
"Census Tract 46, Hudson County, New Jersey",2770.0,293.0,848.0,181.0,527.0,170.0,369.0,184.0,39129.0,16539.0,20.0,17.0,0.0,12.0,0.0,12.0,0.0,12.0,502.0,167.0,5.0,8.0,34,17,4600,34017004600,0.3061371841155235,0.0729266595146584,0.1902527075812274,0.064587045511177,0.0072202166064981,0.0061845216160618,0.0,0.0043321299638989,0.0,0.0043321299638989,0.0,0.0043321299638989,0.1812274368231047,0.06326303736398,0.0018050541516245,0.0028943910200838,0.1332129963898917,0.0679040651364593,14.481192783707344,20.637100069321733,52.07028837839345,inf,inf,inf,21.2207236099038,97.47675532683483,30.98726706171981
"Census Tract 48, Hudson County, New Jersey",3868.0,433.0,1614.0,319.0,647.0,219.0,362.0,233.0,55519.0,5843.0,17.0,18.0,210.0,95.0,206.0,153.0,0.0,12.0,214.0,135.0,0.0,12.0,34,17,4800,34017004800,0.4172699069286453,0.0947811651154264,0.1672699069286453,0.0596344323401703,0.0043950361944157,0.0046795037462661,0.0542916235780765,0.0253012958049261,0.0532574974146845,0.040002095411862,0.0,0.0031023784901758,0.0553257497414684,0.0354470146417394,0.0,0.0031023784901758,0.09358841778697,0.0611421230072406,13.80826381119872,21.67271759693125,64.72490788684931,28.329834179607584,45.660018606864746,inf,38.94811596575521,inf,39.71481163277415
"Census Tract 49, Hudson County, New Jersey",3961.0,438.0,1541.0,375.0,712.0,280.0,308.0,249.0,58550.0,7018.0,32.0,32.0,339.0,210.0,187.0,172.0,0.0,12.0,154.0,95.0,0.0,12.0,34,17,4900,34017004900,0.3890431709164352,0.1039888487102127,0.1797525877303711,0.0734305744241574,0.0080787679878818,0.0081280095856478,0.0855844483716233,0.0538549550960438,0.0472103004291845,0.0437360561776168,0.0,0.0030295379954556,0.0388790709416813,0.0243661159598306,0.0,0.0030295379954556,0.0777581418833627,0.063448227023049,16.24886653324442,24.83338216711242,61.16080161236936,38.25294799390838,56.31666808170609,inf,38.09820602253547,inf,49.60297383616175
"Census Tract 110, Hudson County, New Jersey",2069.0,287.0,691.0,170.0,217.0,86.0,184.0,96.0,59464.0,10461.0,38.0,30.0,79.0,65.0,59.0,43.0,0.0,12.0,37.0,35.0,4.0,10.0,34,17,11000,34017011000,0.333977767037216,0.0943258940943363,0.1048815853069115,0.0440385218641481,0.0183663605606573,0.014721876724523,0.0381826969550507,0.0318594857457325,0.02851619139681,0.0211560714264179,0.0,0.0057999033349444,0.0178830352827452,0.0170972984937627,0.0019333011116481,0.004840687050862,0.0889318511358144,0.0480111257979823,17.169097680660318,25.52510799011738,48.72750430817176,50.723154944342696,45.10011002138874,inf,58.11929776323854,152.20944541388414,32.818494540777515
"Census Tract 128, Hudson County, New Jersey",4805.0,448.0,2690.0,362.0,1247.0,349.0,703.0,308.0,64875.0,15780.0,312.0,181.0,105.0,72.0,0.0,12.0,0.0,12.0,830.0,275.0,0.0,12.0,34,17,12800,34017012800,0.5598335067637877,0.0916533910077599,0.2595213319458897,0.0765571017487488,0.0649323621227887,0.0381524859754671,0.0218522372528616,0.0151222703644268,0.0,0.0024973985431841,0.0,0.0024973985431841,0.1727367325702393,0.0594549310872479,0.0,0.0024973985431841,0.14630593132154,0.0655352869628674,9.952306613310274,17.932734558209653,35.718707644010536,42.06832195748794,inf,inf,20.92364184086325,inf,27.22998299572204
"Census Tract 136, Hudson County, New Jersey",2220.0,230.0,1244.0,206.0,731.0,204.0,633.0,236.0,50511.0,10403.0,38.0,36.0,312.0,134.0,8.0,13.0,0.0,12.0,373.0,174.0,0.0,12.0,34,17,13600,34017013600,0.5603603603603604,0.1094574180473663,0.3292792792792793,0.0980199993124206,0.0171171171171171,0.0163128966850192,0.1405405405405405,0.0620917180546882,0.0036036036036036,0.0058677453317854,0.0,0.0054054054054054,0.168018018018018,0.0802881268960479,0.0,0.0054054054054054,0.2851351351351351,0.1103345053329789,11.874405929746832,18.09607511661784,57.93413956285822,26.85753528201385,98.98476167601662,inf,29.048891630210388,inf,23.523108643571472
"Census Tract 137, Hudson County, New Jersey",2737.0,245.0,1296.0,195.0,860.0,164.0,528.0,196.0,49464.0,16673.0,63.0,49.0,227.0,88.0,0.0,12.0,0.0,12.0,570.0,162.0,0.0,12.0,34,17,13700,34017013700,0.4735111435878699,0.0829007960753929,0.3142126415783705,0.0661925836167689,0.0230179028132992,0.0180209899747717,0.082937522835221,0.0329979912837601,0.0,0.0043843624406284,0.0,0.0043843624406284,0.2082572159298502,0.0620551960638633,0.0,0.0043843624406284,0.1929119473876507,0.0736638778853596,10.642964035158474,12.806185152972123,47.59342843725594,24.186361593308117,inf,inf,18.11390941468502,inf,23.2129080054607
"Census Tract 143, Hudson County, New Jersey",4980.0,524.0,2653.0,401.0,882.0,400.0,803.0,452.0,70305.0,12304.0,27.0,21.0,0.0,12.0,26.0,40.0,0.0,12.0,829.0,394.0,0.0,12.0,34,17,14300,34017014300,0.5327309236947791,0.0981116942245071,0.1771084337349397,0.0824547810984628,0.0054216867469879,0.004255280555659,0.0,0.0024096385542168,0.0052208835341365,0.0080508924642041,0.0,0.0024096385542168,0.1664658634538152,0.0810321812604747,0.0,0.0024096385542168,0.1612449799196787,0.0923351954235103,11.195589491234808,28.301581089561907,47.71202784460637,inf,93.74197912493962,inf,29.591463159346365,inf,34.81089328461138
"Census Tract 169, Hudson County, New Jersey",2992.0,359.0,1746.0,257.0,969.0,245.0,657.0,197.0,32385.0,16353.0,69.0,69.0,48.0,39.0,0.0,12.0,0.0,12.0,852.0,223.0,0.0,12.0,34,17,16900,34017016900,0.5835561497326203,0.110818439358002,0.3238636363636363,0.0906377587768964,0.0230614973262032,0.0232269098869204,0.0160427807486631,0.0131761248290058,0.0,0.0040106951871657,0.0,0.0040106951871657,0.28475935828877,0.0819904705700599,0.0,0.0040106951871657,0.2195855614973262,0.07091814469468,11.54419030068353,17.01300650000936,61.22630226128022,49.92776784243334,inf,inf,17.50328124389025,inf,19.63304593750562
"Census Tract 173, Hudson County, New Jersey",2520.0,334.0,1028.0,274.0,544.0,243.0,280.0,168.0,63667.0,17740.0,25.0,24.0,117.0,142.0,0.0,12.0,0.0,12.0,397.0,203.0,5.0,10.0,34,17,17300,34017017300,0.4079365079365079,0.1214313457837897,0.2158730158730158,0.1005838014313839,0.0099206349206349,0.0096141485053308,0.0464285714285714,0.0566842146915613,0.0,0.0047619047619047,0.0,0.0047619047619047,0.1575396825396825,0.0832176830254228,0.0019841269841269,0.00397695809659,0.1111111111111111,0.0682738465053677,18.09557268075349,28.3245999024548,58.91222913904885,74.21828437520304,inf,inf,32.1114377931853,121.84722678914297,37.35347225217689
"Census Tract 176, Hudson County, New Jersey",3381.0,356.0,2034.0,370.0,1155.0,360.0,712.0,262.0,43798.0,8944.0,41.0,65.0,88.0,132.0,0.0,12.0,0.0,12.0,1026.0,340.0,0.0,12.0,34,17,17600,34017017600,0.6015971606033718,0.1264460095699181,0.3416149068322981,0.1123889636346527,0.0121265897663413,0.0192674369235809,0.0260278024253179,0.0391377745447449,0.0,0.0035492457852706,0.0,0.0035492457852706,0.3034605146406389,0.1055162597092622,0.0,0.0035492457852706,0.2105885832593907,0.0806018962137555,12.77713396143653,19.99958347076993,96.58715136574588,91.40979257791014,inf,inf,21.137386852297144,inf,23.267222012457523
"Census Tract 177, Hudson County, New Jersey",1758.0,176.0,941.0,269.0,589.0,250.0,258.0,137.0,41886.0,4858.0,9.0,11.0,42.0,30.0,0.0,12.0,0.0,12.0,532.0,249.0,6.0,9.0,34,17,17700,34017017700,0.5352673492605233,0.1621269869600379,0.3350398179749715,0.1461092686402629,0.0051194539249146,0.0062780661610106,0.0238907849829351,0.0172316474391517,0.0,0.0068259385665529,0.0,0.0068259385665529,0.3026166097838453,0.1448421203347432,0.0034129692832764,0.0051308437191155,0.1467576791808873,0.0793023962917964,18.412750005700893,26.510348720419675,74.548060189508,43.84605036623055,inf,inf,29.096195757076416,91.38828022497648,32.84880485402752
"Census Tract 193, Hudson County, New Jersey",2876.0,213.0,481.0,152.0,248.0,98.0,184.0,101.0,144167.0,21154.0,58.0,46.0,99.0,82.0,0.0,12.0,32.0,30.0,51.0,43.0,8.0,13.0,34,17,19300,34017019300,0.1672461752433936,0.054283253839802,0.086230876216968,0.0346684056644622,0.0201668984700973,0.0160640219415849,0.0344228094575799,0.0286255725593693,0.0,0.0041724617524339,0.0111265646731571,0.0104636530268557,0.0177329624478442,0.0150088916649017,0.0027816411682892,0.0045248590695235,0.0639777468706536,0.0354364296502787,19.730758240907765,24.440223230462188,48.42273043077063,50.55242189723762,inf,57.168438649766514,51.451901100491725,98.8867377199836,33.67093024785302
"Census Tract 182, Hudson County, New Jersey",4428.0,406.0,1215.0,347.0,434.0,209.0,247.0,160.0,101167.0,26350.0,110.0,100.0,230.0,154.0,0.0,12.0,0.0,12.0,94.0,92.0,0.0,12.0,34,17,18200,34017018200,0.274390243902439,0.0823044493936165,0.0980126467931346,0.0480475470383105,0.0248419150858175,0.0226981327119948,0.0519421860885275,0.0351032541032515,0.0,0.002710027100271,0.0,0.002710027100271,0.0212285456187895,0.0208678484476806,0.0,0.002710027100271,0.0557813911472448,0.0364938700665816,18.234285309764424,29.800475997036024,55.54425623029184,41.08291507048976,inf,inf,59.75737756342877,inf,39.77083215112009
"Census Tract 184, Hudson County, New Jersey",5681.0,488.0,998.0,285.0,558.0,221.0,265.0,149.0,167411.0,32353.0,153.0,100.0,362.0,188.0,17.0,26.0,0.0,17.0,8.0,15.0,18.0,27.0,34,17,18400,34017018400,0.1756732969547615,0.052387694916703,0.0982221439887343,0.0398060669756489,0.0269318781904594,0.0177539099756123,0.0637211758493223,0.0335423942250681,0.002992430910051,0.0045838720678612,0.0,0.002992430910051,0.0014082027812004,0.0026431496823696,0.0031684562577011,0.0047604712201939,0.0466467171272663,0.0265320954016502,18.12832320091795,24.636213407486768,40.0738870299994,31.999587162271748,93.11988992497768,inf,114.10131721536423,91.33480919257676,34.57678132173545
"Census Tract 324, Hudson County, New Jersey",6560.0,762.0,3808.0,536.0,1759.0,488.0,1451.0,501.0,49023.0,16142.0,0.0,17.0,49.0,50.0,0.0,17.0,0.0,17.0,1710.0,492.0,0.0,17.0,34,17,32400,34017032400,0.5804878048780487,0.105937262747848,0.268140243902439,0.0806475677766331,0.0,0.0025914634146341,0.0074695121951219,0.0076711767519796,0.0,0.0025914634146341,0.0,0.0025914634146341,0.2606707317073171,0.0808815538766879,0.0,0.0025914634146341,0.2211890243902439,0.080577942651812,11.094040439993275,18.28366990137439,inf,62.43151106381292,inf,inf,18.86215515494668,inf,22.14556165209977
"Census Tract 3, Hudson County, New Jersey",4132.0,431.0,1583.0,343.0,915.0,290.0,415.0,234.0,54638.0,10657.0,52.0,33.0,248.0,125.0,71.0,70.0,0.0,12.0,544.0,249.0,0.0,12.0,34,17,300,34017000300,0.3831074540174249,0.0921284875160316,0.2214424007744433,0.0738871432353926,0.0125847047434656,0.0080936071810869,0.0600193610842207,0.0308926970413713,0.0171829622458857,0.0170354966277353,0.0,0.0029041626331074,0.1316553727008712,0.0618063102359906,0.0,0.0029041626331074,0.1004356243949661,0.0575920204521343,14.61865567921486,20.28346709509808,39.096077708968025,31.2894950914174,60.26856634770521,inf,28.53831506963092,inf,34.85849467289987
"Census Tract 8, Hudson County, New Jersey",3508.0,392.0,1402.0,322.0,709.0,288.0,362.0,164.0,75648.0,8877.0,78.0,60.0,145.0,117.0,6.0,10.0,0.0,12.0,480.0,263.0,0.0,12.0,34,17,800,34017000800,0.3996579247434436,0.10207801092314,0.202109464082098,0.0851478571976886,0.0222348916761687,0.0172832891177763,0.0413340935005701,0.0336706444146494,0.0017103762827822,0.0028570271182881,0.0,0.0034207525655644,0.1368301026225769,0.0765147676678591,0.0,0.0034207525655644,0.1031927023945268,0.0481514103308328,15.526653730379758,25.610683573292725,47.25257440975712,49.51959778077366,101.54459099245064,inf,33.993642981110675,inf,28.36574038868189
"Census Tract 10, Hudson County, New Jersey",2060.0,197.0,1157.0,228.0,614.0,184.0,356.0,173.0,69375.0,12853.0,18.0,20.0,470.0,153.0,21.0,27.0,0.0,12.0,105.0,100.0,0.0,12.0,34,17,1000,34017001000,0.5616504854368932,0.1230238728059226,0.2980582524271845,0.0937581390640298,0.0087378640776699,0.0097446311943391,0.2281553398058252,0.0774103628226987,0.0101941747572815,0.0131430017538293,0.0,0.0058252427184466,0.0509708737864077,0.0487878011327911,0.0,0.0058252427184466,0.1728155339805825,0.0855912645638732,13.315496159504884,19.122379183974875,67.79446220985683,20.6254087065588,78.37482591659727,inf,58.18663791202763,inf,30.107920665547443
"Census Tract 18, Hudson County, New Jersey",3874.0,415.0,2514.0,424.0,1832.0,484.0,966.0,295.0,33162.0,6566.0,0.0,12.0,917.0,208.0,405.0,180.0,0.0,12.0,510.0,425.0,0.0,12.0,34,17,1800,34017001800,0.6489416623644811,0.1296590129250311,0.472896231285493,0.1348153489463476,0.0,0.0030975735673722,0.2367062467733608,0.059377870054816,0.1045431078988125,0.0477942123440874,0.0,0.0030975735673722,0.1316468766133195,0.1106084558172398,0.0,0.0030975735673722,0.2493546721734641,0.0806979032046632,12.145940570412272,17.330360023697285,inf,15.24926787113771,27.791628747194245,inf,51.07541067238655,inf,19.6733735464684
"Census Tract 1752, Passaic County, New Jersey",5082.0,540.0,2357.0,390.0,1814.0,372.0,2103.0,513.0,29531.0,6480.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,1814.0,372.0,0.0,17.0,34,31,175200,34031175200,0.4637937819756002,0.0912026099569654,0.3569460842188114,0.0824421969029502,0.0,0.003345139708776,0.0,0.003345139708776,0.0,0.003345139708776,0.0,0.003345139708776,0.3569460842188114,0.0824421969029502,0.0,0.003345139708776,0.4138134592680047,0.1101054926741125,11.954087837723192,14.04045015166714,inf,inf,inf,inf,14.04045015166714,inf,16.17478327443181
"Census Tract 1635, Passaic County, New Jersey",8437.0,20.0,1144.0,259.0,111.0,74.0,146.0,100.0,103056.0,22471.0,75.0,62.0,0.0,17.0,0.0,17.0,0.0,17.0,36.0,42.0,0.0,17.0,34,31,163500,34031163500,0.135593220338983,0.0306997981420796,0.0131563351902334,0.0087709455739066,0.0088894156690766,0.0073486138329051,0.0,0.002014934218324,0.0,0.002014934218324,0.0,0.002014934218324,0.0042669195211568,0.0049780830506123,0.0,0.002014934218324,0.0173047291691359,0.0118526252110358,13.763587312938446,40.52710523675351,50.25349941902406,inf,inf,inf,70.92213221549515,inf,41.6374230359786
"Census Tract 1803, Passaic County, New Jersey",6355.0,774.0,3256.0,648.0,1857.0,561.0,1483.0,463.0,33234.0,5898.0,31.0,38.0,50.0,86.0,1.0,3.0,0.0,17.0,1775.0,565.0,0.0,17.0,34,31,180300,34031180300,0.5123524783634933,0.1195457783393139,0.2922108575924469,0.0951810441347436,0.0048780487804878,0.0060089863339469,0.00786782061369,0.0135665361394861,0.0001573564122738,0.0004724581074717,0.0,0.0026750590086546,0.2793076317859952,0.0951922499085968,0.0,0.0026750590086546,0.2333595594020456,0.0782035552628818,14.18402540171505,19.801049687170558,74.88402422243944,104.82107862180504,182.5210500293682,inf,20.71824130036843,inf,20.37206245024621
"Census Tract 1811, Passaic County, New Jersey",6515.0,749.0,2295.0,614.0,1348.0,566.0,1626.0,781.0,52955.0,19811.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,1348.0,566.0,0.0,17.0,34,31,181100,34031181100,0.3522640061396777,0.1025770206873426,0.2069071373752878,0.0900741103267222,0.0,0.002609363008442,0.0,0.002609363008442,0.0,0.002609363008442,0.0,0.002609363008442,0.2069071373752878,0.0900741103267222,0.0,0.002609363008442,0.249577897160399,0.1232632290082565,17.701738013205322,26.464190054323225,inf,inf,inf,inf,26.464190054323225,inf,30.02351368486978
"Census Tract 1818, Passaic County, New Jersey",2822.0,315.0,933.0,195.0,521.0,150.0,633.0,177.0,22500.0,7030.0,0.0,12.0,15.0,17.0,49.0,58.0,0.0,12.0,457.0,140.0,0.0,12.0,34,31,181800,34031181800,0.3306165839829907,0.078337316344263,0.1846208362863217,0.0570088775961761,0.0,0.0042523033309709,0.0053153791637136,0.006053244084702,0.017363571934798,0.0206439841218167,0.0,0.0042523033309709,0.16194188518781,0.0528008515211332,0.0,0.0042523033309709,0.2243090007087172,0.0675343358742259,14.403835502921275,18.77136586485064,inf,69.22899617843649,72.27507374451572,inf,19.8205560238423,inf,18.302568061295965
"Census Tract 1819, Passaic County, New Jersey",4854.0,549.0,2155.0,409.0,988.0,334.0,543.0,334.0,54192.0,5930.0,0.0,12.0,264.0,137.0,0.0,12.0,0.0,12.0,713.0,315.0,11.0,18.0,34,31,181900,34031181900,0.4439637412443346,0.0980877482971505,0.203543469303667,0.0725581840724809,0.0,0.0024721878862793,0.0543881334981458,0.0288867195386256,0.0,0.0024721878862793,0.0,0.0024721878862793,0.1468891635764318,0.0669877757637107,0.0022661722290894,0.0037171291237771,0.1118665018541409,0.0699627978384721,13.43078386263284,21.670220487049622,inf,32.287035240049974,inf,inf,27.722979111937835,99.7123225576908,38.01904545925134
"Census Tract 1820, Passaic County, New Jersey",1477.0,265.0,509.0,161.0,297.0,156.0,228.0,129.0,30670.0,5568.0,5.0,7.0,0.0,12.0,0.0,12.0,0.0,12.0,292.0,153.0,0.0,12.0,34,31,182000,34031182000,0.3446174678402166,0.1253197601879676,0.2010832769126607,0.1116113521406309,0.0033852403520649,0.0047780970421564,0.0,0.0081245768449559,0.0,0.0081245768449559,0.0,0.0081245768449559,0.1976980365605958,0.1094929498802438,0.0,0.0081245768449559,0.1543669600541638,0.0916254000165978,22.10631559558681,33.74166530793485,85.80242348042675,inf,inf,inf,33.66804492091439,inf,36.0824176997054
"Census Tract 2462.01, Passaic County, New Jersey",6345.0,249.0,1260.0,222.0,465.0,223.0,71.0,70.0,151625.0,10588.0,72.0,61.0,304.0,174.0,0.0,17.0,0.0,17.0,89.0,74.0,0.0,17.0,34,31,246201,34031246201,0.1985815602836879,0.0358455592032004,0.0732860520094562,0.0352632602156427,0.0113475177304964,0.009624177231135,0.0479117415287628,0.0274875495187769,0.0,0.0026792750197005,0.0,0.0026792750197005,0.014026792750197,0.0116757097174953,0.0,0.0026792750197005,0.0111899133175728,0.0110410450642229,10.97313036832668,29.250630593620706,51.55809230965208,34.87612016010232,inf,inf,50.60098914484355,inf,59.98153254205647
